Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2024-01-15,ADANIENT,3127.0,3130.0,3067.45,3089.5,0.096,-1.904,-1.199,1.904,0.096,0.096,15,1,2024,0.01,18.5,-0.02,-0.21999999999999997,0.9978021986805281
2024-01-16,ADANIENT,3095.0,3104.5,3035.0,3056.5,0.307,-1.939,-1.244,1.939,0.307,0.307,16,1,2024,0.01,18.5,-0.02,-0.23999999999999996,0.997602638240792
2024-01-17,ADANIENT,3033.0,3045.0,2946.3,2971.05,0.396,-2.859,-2.043,2.859,0.396,0.396,17,1,2024,0.01,18.5,-0.02,-0.25999999999999995,0.9974031177131438
2024-01-18,ADANIENT,2975.55,2985.0,2885.1,2918.9,0.318,-3.04,-1.904,3.04,0.318,0.318,18,1,2024,0.01,18.5,-0.02,-0.27999999999999997,0.9972036370896012
2024-01-19,ADANIENT,2945.35,2949.45,2903.05,2915.65,0.139,-1.436,-1.008,1.436,0.139,0.139,19,1,2024,0.01,18.5,-0.02,-0.3,0.9970041963621834
2024-01-20,ADANIENT,2930.0,3015.85,2890.5,2987.9,2.93,-1.348,1.976,2.93,1.348,1.348,20,1,2024,0.01,18.5,-0.02,-0.32,0.996804795522911
2024-01-23,ADANIENT,3014.95,3014.95,2885.5,2896.55,0.0,-4.294,-3.927,4.294,0.0,0.0,23,1,2024,0.01,18.5,3.9170000000000003,3.5970000000000004,1.0358496393635435
2024-01-24,ADANIENT,2901.0,2929.1,2871.25,2903.45,0.969,-1.026,0.084,1.026,0.969,0.969,24,1,2024,0.01,18.5,-0.02,3.5770000000000004,1.0356424694356707
2024-01-25,ADANIENT,2903.45,2926.35,2804.4,2893.6,0.789,-3.411,-0.339,3.411,0.789,0.789,25,1,2024,0.01,18.5,-0.02,3.5570000000000004,1.0354353409417836
2024-01-29,ADANIENT,2929.0,3092.7,2923.05,3064.65,5.589,-0.203,4.631,5.589,0.203,0.203,29,1,2024,0.01,18.5,-0.02,3.5370000000000004,1.0352282538735953
2024-01-30,ADANIENT,3081.0,3129.9,3020.9,3091.1,1.587,-1.951,0.328,1.951,1.587,1.587,30,1,2024,0.01,18.5,-0.02,3.5170000000000003,1.0350212082228205
2024-01-31,ADANIENT,3092.75,3151.7,3072.4,3142.0,1.906,-0.658,1.592,1.906,0.658,0.658,31,1,2024,0.01,18.5,-0.02,3.4970000000000003,1.034814203981176
2024-02-01,ADANIENT,3156.9,3236.95,3083.05,3153.5,2.536,-2.339,-0.108,2.536,2.339,2.339,1,2,2024,0.4,5.5,-0.8,-0.8,0.992
2024-02-02,ADANIENT,3184.95,3208.5,3140.0,3157.45,0.739,-1.411,-0.863,1.411,0.739,0.739,2,2,2024,0.4,5.5,-0.8,-1.6,0.9840639999999999
2024-02-05,ADANIENT,3170.0,3229.4,3151.45,3173.45,1.874,-0.585,0.109,1.874,0.585,0.585,5,2,2024,0.4,5.5,-0.8,-2.4000000000000004,0.9761914879999999
2024-02-06,ADANIENT,3183.9,3228.2,3160.0,3203.75,1.391,-0.751,0.623,1.391,0.751,0.751,6,2,2024,0.4,5.5,-0.8,-3.2,0.9683819560959999
2024-02-07,ADANIENT,3220.05,3277.95,3210.0,3229.85,1.798,-0.312,0.304,1.798,0.312,0.312,7,2,2024,0.4,5.5,-0.09600000000000003,-3.2960000000000003,0.9674523094181477
2024-02-08,ADANIENT,3245.6,3245.6,3146.1,3168.6,0.0,-3.066,-2.372,3.066,0.0,0.0,8,2,2024,0.4,5.5,1.972,-1.3240000000000003,0.9865304689598736
2024-02-09,ADANIENT,3184.45,3224.95,3121.2,3215.2,1.272,-1.986,0.966,1.986,1.272,1.272,9,2,2024,0.4,5.5,-0.8,-2.1240000000000006,0.9786382252081947
2024-02-12,ADANIENT,3229.0,3241.95,3160.0,3169.75,0.401,-2.137,-1.835,2.137,0.401,0.401,12,2,2024,0.4,5.5,-0.8,-2.9240000000000004,0.9708091194065291
2024-02-13,ADANIENT,3180.0,3194.0,3092.05,3178.45,0.44,-2.766,-0.049,2.766,0.44,0.44,13,2,2024,0.4,5.5,-0.8,-3.724,0.9630426464512769
2024-02-14,ADANIENT,3184.0,3255.25,3169.85,3207.2,2.238,-0.444,0.729,2.238,0.444,0.444,14,2,2024,0.4,5.5,-0.8,-4.524,0.9553383052796667
2024-02-15,ADANIENT,3219.85,3252.75,3184.05,3193.8,1.022,-1.112,-0.809,1.112,1.022,1.022,15,2,2024,0.4,5.5,-0.8,-5.324,0.9476955988374294
2024-02-16,ADANIENT,3214.0,3252.3,3192.65,3223.6,1.192,-0.664,0.299,1.192,0.664,0.664,16,2,2024,0.4,5.5,-0.8,-6.124,0.9401140340467299
2024-02-19,ADANIENT,3240.0,3308.6,3235.8,3258.8,2.117,-0.13,0.58,2.117,0.13,0.13,19,2,2024,0.4,5.5,0.17999999999999994,-5.944,0.941806239308014
2024-02-20,ADANIENT,3267.0,3269.8,3210.15,3228.6,0.086,-1.74,-1.175,1.74,0.086,0.086,20,2,2024,0.4,5.5,0.775,-5.169,0.949105237662651
2024-02-21,ADANIENT,3238.0,3300.0,3205.0,3223.2,1.915,-1.019,-0.457,1.915,1.019,1.019,21,2,2024,0.4,5.5,-0.8,-5.968999999999999,0.9415123957613498
2024-02-22,ADANIENT,3239.0,3274.0,3210.5,3263.05,1.081,-0.88,0.743,1.081,0.88,0.88,22,2,2024,0.4,5.5,-0.8,-6.768999999999999,0.933980296595259
2024-02-23,ADANIENT,3263.05,3319.95,3225.1,3273.3,1.744,-1.163,0.314,1.744,1.163,1.163,23,2,2024,0.4,5.5,-0.8,-7.568999999999999,0.926508454222497
2024-02-26,ADANIENT,3272.0,3344.0,3263.0,3327.75,2.2,-0.275,1.704,2.2,0.275,0.275,26,2,2024,0.4,5.5,1.3039999999999998,-6.264999999999999,0.9385901244655582
