,Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
1198,2023-06-22,NTPC,1183.07,1183.07,1183.07,1183.07,0.0,0.0,0.0,0.0,0.0,0.0,22,6,2023,0.01,29.9,-0.01,572.4130000000081,235.82638262880872
1199,2023-06-22,NTPC,1055.0,1055.0,1055.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,2023,0.01,29.9,-0.01,572.4030000000081,235.80279999054585
1200,2023-06-22,NTPC,1322.0,1327.5,1320.05,1320.1,0.416,-0.148,-0.144,0.416,0.148,0.148,22,6,2023,0.01,29.9,-0.02,572.3830000000081,235.75563943054775
1201,2023-06-22,NTPC,10.32,10.35,10.32,10.32,0.291,0.0,0.0,0.291,0.0,0.0,22,6,2023,0.01,29.9,-0.01,572.3730000000081,235.7320638666047
1202,2023-06-22,NTPC,1093.0,1093.0,1079.91,1079.91,0.0,-1.198,-1.198,1.198,0.0,0.0,22,6,2023,0.01,29.9,1.188,573.5610000000081,238.53256078533994
1203,2023-06-22,NTPC,1222.32,1222.32,1222.32,1222.32,0.0,0.0,0.0,0.0,0.0,0.0,22,6,2023,0.01,29.9,-0.01,573.5510000000081,238.50870752926141
1204,2023-06-23,NTPC,184.55,187.5,183.75,186.7,1.598,-0.433,1.165,1.598,0.433,0.433,23,6,2023,0.01,29.9,-0.02,573.5310000000081,238.46100578775557
1205,2023-06-23,NTPC,1053.1,1053.1,1053.1,1053.1,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2023,0.01,29.9,-0.01,573.5210000000081,238.4371596871768
1206,2023-06-23,NTPC,1055.0,1055.0,1046.3,1053.01,0.0,-0.825,-0.189,0.825,0.0,0.0,23,6,2023,0.01,29.9,0.179,573.7000000000081,238.86396220301683
1207,2023-06-23,NTPC,1320.01,1320.01,1320.01,1320.01,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2023,0.01,29.9,-0.01,573.6900000000081,238.84007580679653
1208,2023-06-23,NTPC,10.32,10.38,10.32,10.32,0.581,0.0,0.0,0.581,0.0,0.0,23,6,2023,0.01,29.9,-0.01,573.6800000000081,238.81619179921586
1209,2023-06-23,NTPC,1255.0,1255.0,1255.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2023,0.01,29.9,-0.01,573.6700000000081,238.79231018003594
1210,2023-06-23,NTPC,1221.11,1221.11,1221.11,1221.11,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2023,0.01,29.9,-0.01,573.6600000000082,238.76843094901793
1211,2023-06-26,NTPC,187.4,187.4,184.45,184.9,0.0,-1.574,-1.334,1.574,0.0,0.0,26,6,2023,0.01,29.9,1.324,574.9840000000081,241.9297249747829
1212,2023-06-26,NTPC,10.35,10.35,10.32,10.33,0.0,-0.29,-0.193,0.29,0.0,0.0,26,6,2023,0.01,29.9,0.183,575.1670000000081,242.37245637148678
1213,2023-06-26,NTPC,1099.79,1099.79,1099.79,1099.79,0.0,0.0,0.0,0.0,0.0,0.0,26,6,2023,0.01,29.9,-0.01,575.1570000000081,242.34821912584962
1214,2023-06-26,NTPC,1225.17,1225.17,1225.17,1225.17,0.0,0.0,0.0,0.0,0.0,0.0,26,6,2023,0.01,29.9,-0.01,575.1470000000081,242.32398430393704
1215,2023-06-27,NTPC,184.9,186.95,184.8,186.05,1.109,-0.054,0.622,1.109,0.054,0.054,27,6,2023,0.01,29.9,-0.02,575.1270000000081,242.27551950707627
1216,2023-06-27,NTPC,1058.4,1058.5,1058.4,1058.5,0.009,0.0,0.009,0.009,0.0,0.0,27,6,2023,0.01,29.9,-0.001,575.1260000000082,242.2730967518812
1217,2023-06-27,NTPC,10.39,10.39,10.32,10.33,0.0,-0.674,-0.577,0.674,0.0,0.0,27,6,2023,0.01,29.9,0.567,575.6930000000082,243.6467852104644
1218,2023-06-27,NTPC,1099.59,1099.59,1099.59,1099.59,0.0,0.0,0.0,0.0,0.0,0.0,27,6,2023,0.01,29.9,-0.01,575.6830000000082,243.62242053194336
1219,2023-06-27,NTPC,1160.1,1160.11,1160.1,1160.11,0.001,0.0,0.001,0.001,0.0,0.0,27,6,2023,0.01,29.9,-0.009,575.6740000000082,243.6004945140955
1220,2023-06-27,NTPC,1230.0,1230.0,1225.26,1225.26,0.0,-0.385,-0.385,0.385,0.0,0.0,27,6,2023,0.01,29.9,0.375,576.0490000000082,244.51399636852332
1221,2023-06-28,NTPC,186.05,190.6,185.3,189.1,2.446,-0.403,1.639,2.446,0.403,0.403,28,6,2023,0.01,29.9,-0.02,576.0290000000082,244.46509356924963
1222,2023-06-28,NTPC,1322.0,1333.99,1321.55,1333.39,0.907,-0.034,0.862,0.907,0.034,0.034,28,6,2023,0.01,29.9,-0.02,576.0090000000082,244.4162005505358
1223,2023-06-28,NTPC,10.34,10.35,10.31,10.32,0.097,-0.29,-0.193,0.29,0.097,0.097,28,6,2023,0.01,29.9,-0.02,575.9890000000082,244.36731731042568
1224,2023-06-28,NTPC,1221.1,1221.1,1221.1,1221.1,0.0,0.0,0.0,0.0,0.0,0.0,28,6,2023,0.01,29.9,-0.01,575.9790000000082,244.34288057869463
1225,2023-06-28,NTPC,1230.0,1230.01,1230.0,1230.01,0.001,0.0,0.001,0.001,0.0,0.0,28,6,2023,0.01,29.9,-0.009,575.9700000000082,244.32088971944253
1226,2023-06-30,NTPC,188.1,191.65,188.0,189.15,1.887,-0.053,0.558,1.887,0.053,0.053,30,6,2023,0.01,29.9,-0.02,575.9500000000082,244.27202554149866
1227,2023-06-30,NTPC,1198.5,1198.5,1198.5,1198.5,0.0,0.0,0.0,0.0,0.0,0.0,30,6,2023,0.01,29.9,-0.01,575.9400000000082,244.24759833894453
1228,2023-06-30,NTPC,1054.7,1059.7,1054.7,1059.7,0.474,0.0,0.474,0.474,0.0,0.0,30,6,2023,0.01,29.9,0.4639999999999999,576.4040000000083,245.38090719523723
1229,2023-06-30,NTPC,1339.0,1339.0,1328.99,1333.59,0.0,-0.748,-0.404,0.748,0.0,0.0,30,6,2023,0.01,29.9,0.394,576.7980000000083,246.34770796958648
1230,2023-06-30,NTPC,10.33,10.39,10.32,10.32,0.581,-0.097,-0.097,0.581,0.097,0.097,30,6,2023,0.01,29.9,-0.02,576.7780000000083,246.29843842799258
1231,2023-06-30,NTPC,1222.0,1256.0,1222.0,1256.0,2.782,0.0,2.782,2.782,0.0,0.0,30,6,2023,0.01,29.9,2.772,579.5500000000084,253.12583114121654
1232,2023-06-30,NTPC,1073.72,1098.0,1073.72,1075.21,2.261,0.0,0.139,2.261,0.0,0.0,30,6,2023,0.01,29.9,0.129,579.6790000000084,253.4523634633887
1233,2023-06-30,NTPC,1220.1,1220.1,1220.1,1220.1,0.0,0.0,0.0,0.0,0.0,0.0,30,6,2023,0.01,29.9,-0.01,579.6690000000084,253.42701822704237
1234,2023-07-03,NTPC,190.0,192.6,188.7,191.25,1.368,-0.684,0.658,1.368,0.684,0.684,3,7,2023,0.01,29.9,-0.02,579.6490000000084,253.37633282339698
1235,2023-07-03,NTPC,1058.02,1058.02,1058.02,1058.02,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2023,0.01,29.9,-0.01,579.6390000000084,253.35099519011465
1236,2023-07-03,NTPC,1055.0,1056.99,1050.01,1056.77,0.189,-0.473,0.168,0.473,0.189,0.189,3,7,2023,0.01,29.9,-0.02,579.6190000000084,253.30032499107662
1237,2023-07-03,NTPC,1330.0,1330.0,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2023,0.01,29.9,-0.01,579.6090000000085,253.2749949585775
1238,2023-07-03,NTPC,10.35,10.35,10.32,10.32,0.0,-0.29,-0.29,0.29,0.0,0.0,3,7,2023,0.01,29.9,0.2799999999999999,579.8890000000084,253.9841649444615
1239,2023-07-03,NTPC,1160.0,1160.0,1159.3,1160.0,0.0,-0.06,0.0,0.06,0.0,0.0,3,7,2023,0.01,29.9,-0.01,579.8790000000084,253.95876652796704
1240,2023-07-03,NTPC,1230.0,1230.0,1221.0,1221.0,0.0,-0.732,-0.732,0.732,0.0,0.0,3,7,2023,0.01,29.9,0.722,580.6010000000084,255.79234882229898
1241,2023-07-04,NTPC,191.1,194.8,189.0,194.05,1.936,-1.099,1.544,1.936,1.099,1.099,4,7,2023,0.01,29.9,-0.02,580.5810000000084,255.74119035253452
1242,2023-07-04,NTPC,1053.25,1058.0,1053.25,1058.0,0.451,0.0,0.451,0.451,0.0,0.0,4,7,2023,0.01,29.9,0.441,581.0220000000085,256.8690090019892
1243,2023-07-04,NTPC,1330.0,1331.0,1330.0,1330.0,0.075,0.0,0.0,0.075,0.0,0.0,4,7,2023,0.01,29.9,-0.01,581.0120000000085,256.843322101089
1244,2023-07-04,NTPC,10.33,10.36,10.3,10.35,0.29,-0.29,0.194,0.29,0.29,0.29,4,7,2023,0.01,29.9,-0.02,580.9920000000085,256.79195343666873
1245,2023-07-04,NTPC,1256.0,1256.0,1256.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2023,0.01,29.9,-0.01,580.9820000000085,256.76627424132505
1246,2023-07-04,NTPC,1090.0,1090.0,1089.9,1090.0,0.0,-0.009,0.0,0.009,0.0,0.0,4,7,2023,0.01,29.9,-0.01,580.9720000000085,256.74059761390095
1247,2023-07-04,NTPC,1185.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2023,0.01,29.9,-0.01,580.9620000000085,256.71492355413955
1248,2023-07-04,NTPC,1221.05,1235.0,1221.05,1235.0,1.142,0.0,1.142,1.142,0.0,0.0,4,7,2023,0.01,29.9,1.132,582.0940000000085,259.62093648877243
1249,2023-07-05,NTPC,194.0,194.75,192.35,193.4,0.387,-0.851,-0.309,0.851,0.387,0.387,5,7,2023,0.01,29.9,-0.02,582.0740000000085,259.5690123014747
1250,2023-07-05,NTPC,1058.33,1058.33,1058.33,1058.33,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2023,0.01,29.9,-0.01,582.0640000000085,259.54305540024455
1251,2023-07-05,NTPC,1054.1,1058.99,1054.1,1058.99,0.464,0.0,0.464,0.464,0.0,0.0,5,7,2023,0.01,29.9,0.454,582.5180000000084,260.72138087176165
1252,2023-07-05,NTPC,1330.0,1339.99,1328.0,1335.11,0.751,-0.15,0.384,0.751,0.15,0.15,5,7,2023,0.01,29.9,-0.02,582.4980000000085,260.6692365955873
1253,2023-07-05,NTPC,10.33,10.36,10.33,10.33,0.29,0.0,0.0,0.29,0.0,0.0,5,7,2023,0.01,29.9,-0.01,582.4880000000085,260.64316967192775
1254,2023-07-05,NTPC,1073.5,1073.5,1073.5,1073.5,0.0,0.0,0.0,0.0,0.0,0.0,5,7,2023,0.01,29.9,-0.01,582.4780000000085,260.6171053549606
1255,2023-07-05,NTPC,1229.0,1229.01,1228.01,1229.0,0.001,-0.081,0.0,0.081,0.001,0.001,5,7,2023,0.01,29.9,-0.01,582.4680000000085,260.5910436444251
1256,2023-07-06,NTPC,193.5,197.15,192.75,196.75,1.886,-0.388,1.68,1.886,0.388,0.388,6,7,2023,0.01,29.9,-0.02,582.4480000000085,260.5389254356962
1257,2023-07-06,NTPC,1058.0,1058.0,1058.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,2023,0.01,29.9,-0.01,582.4380000000085,260.51287154315264
1258,2023-07-06,NTPC,1058.0,1058.29,1050.04,1056.5,0.027,-0.752,-0.142,0.752,0.027,0.027,6,7,2023,0.01,29.9,-0.02,582.4180000000085,260.46076896884404
1259,2023-07-06,NTPC,1339.0,1339.0,1325.0,1327.7,0.0,-1.046,-0.844,1.046,0.0,0.0,6,7,2023,0.01,29.9,0.834,583.2520000000085,262.6330117820442
1260,2023-07-06,NTPC,10.35,10.35,10.32,10.33,0.0,-0.29,-0.193,0.29,0.0,0.0,6,7,2023,0.01,29.9,0.183,583.4350000000085,263.11363019360533
1261,2023-07-07,NTPC,196.75,197.75,192.15,192.6,0.508,-2.338,-2.109,2.338,0.508,0.508,7,7,2023,0.01,29.9,-0.02,583.4150000000085,263.06100746756664
1262,2023-07-07,NTPC,1060.0,1060.0,1054.57,1055.58,0.0,-0.512,-0.417,0.512,0.0,0.0,7,7,2023,0.01,29.9,0.407,583.8220000000085,264.13166576795965
1263,2023-07-07,NTPC,1186.2,1186.2,1186.2,1186.2,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2023,0.01,29.9,-0.01,583.8120000000085,264.10525260138286
1264,2023-07-07,NTPC,1314.0,1319.99,1313.01,1319.85,0.456,-0.075,0.445,0.456,0.075,0.075,7,7,2023,0.01,29.9,-0.02,583.7920000000086,264.0524315508626
1265,2023-07-07,NTPC,10.35,10.37,10.33,10.36,0.193,-0.193,0.097,0.193,0.193,0.193,7,7,2023,0.01,29.9,-0.02,583.7720000000086,263.9996210645524
1266,2023-07-07,NTPC,1077.01,1077.01,1077.01,1077.01,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2023,0.01,29.9,-0.01,583.7620000000086,263.97322110244596
1267,2023-07-07,NTPC,1230.0,1230.0,1230.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2023,0.01,29.9,-0.01,583.7520000000086,263.9468237803357
1268,2023-07-10,NTPC,192.65,193.35,189.8,191.55,0.363,-1.479,-0.571,1.479,0.363,0.363,10,7,2023,0.01,29.9,-0.02,583.7320000000086,263.89403441557965
1269,2023-07-10,NTPC,1057.0,1057.0,1057.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2023,0.01,29.9,-0.01,583.7220000000086,263.8676450121381
1270,2023-07-10,NTPC,10.37,10.38,10.3,10.37,0.096,-0.675,0.0,0.675,0.096,0.096,10,7,2023,0.01,29.9,-0.02,583.7020000000086,263.8148714831357
1271,2023-07-10,NTPC,1099.0,1099.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7,2023,0.01,29.9,-0.01,583.6920000000086,263.7884899959874
1272,2023-07-11,NTPC,192.65,192.95,190.8,192.4,0.156,-0.96,-0.13,0.96,0.156,0.156,11,7,2023,0.01,29.9,-0.02,583.6720000000087,263.7357322979882
1273,2023-07-11,NTPC,1058.0,1058.0,1058.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,2023,0.01,29.9,-0.01,583.6620000000087,263.7093587247584
1274,2023-07-11,NTPC,1058.0,1058.0,1058.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,2023,0.01,29.9,-0.01,583.6520000000087,263.6829877888859
1275,2023-07-11,NTPC,1317.1,1340.0,1317.0,1330.0,1.739,-0.008,0.979,1.739,0.008,0.008,11,7,2023,0.01,29.9,0.969,584.6210000000087,266.2380759405602
1276,2023-07-11,NTPC,10.37,10.4,10.35,10.37,0.289,-0.193,0.0,0.289,0.193,0.193,11,7,2023,0.01,29.9,-0.02,584.6010000000088,266.18482832537205
1277,2023-07-11,NTPC,1085.0,1085.0,1085.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,2023,0.01,29.9,-0.01,584.5910000000088,266.1582098425395
1278,2023-07-12,NTPC,193.75,194.75,190.25,190.8,0.516,-1.806,-1.523,1.806,0.516,0.516,12,7,2023,0.01,29.9,-0.02,584.5710000000088,266.104978200571
1279,2023-07-12,NTPC,1057.05,1072.97,1057.05,1072.97,1.506,0.0,1.506,1.506,0.0,0.0,12,7,2023,0.01,29.9,1.496,586.0670000000088,270.08590867445156
1280,2023-07-12,NTPC,10.36,10.42,10.36,10.37,0.579,0.0,0.097,0.579,0.0,0.0,12,7,2023,0.01,29.9,0.087,586.1540000000088,270.3208834149983
1281,2023-07-12,NTPC,1224.6,1224.6,1224.6,1224.6,0.0,0.0,0.0,0.0,0.0,0.0,12,7,2023,0.01,29.9,-0.01,586.1440000000088,270.2938513266568
1282,2023-07-12,NTPC,1084.5,1084.5,1084.0,1084.0,0.0,-0.046,-0.046,0.046,0.0,0.0,12,7,2023,0.01,29.9,0.036,586.1800000000087,270.3911571131344
1283,2023-07-13,NTPC,191.8,191.8,186.95,187.9,0.0,-2.529,-2.033,2.529,0.0,0.0,13,7,2023,0.01,29.9,2.023,588.2030000000087,275.8611702215331
1284,2023-07-13,NTPC,1058.0,1058.0,1056.01,1056.01,0.0,-0.188,-0.188,0.188,0.0,0.0,13,7,2023,0.01,29.9,0.178,588.3810000000087,276.3522031045274
1285,2023-07-13,NTPC,1057.01,1057.01,1057.0,1057.0,0.0,-0.001,-0.001,0.001,0.0,0.0,13,7,2023,0.01,29.9,-0.009,588.3720000000087,276.327331406248
1286,2023-07-13,NTPC,1187.1,1187.1,1187.1,1187.1,0.0,0.0,0.0,0.0,0.0,0.0,13,7,2023,0.01,29.9,-0.01,588.3620000000087,276.29969867310734
1287,2023-07-13,NTPC,10.36,10.4,10.36,10.37,0.386,0.0,0.097,0.386,0.0,0.0,13,7,2023,0.01,29.9,0.087,588.4490000000087,276.5400794109529
1288,2023-07-13,NTPC,1080.0,1080.0,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,2023,0.01,29.9,-0.01,588.4390000000087,276.51242540301183
1289,2023-07-13,NTPC,1170.0,1170.0,1166.6,1166.6,0.0,-0.291,-0.291,0.291,0.0,0.0,13,7,2023,0.01,29.9,0.2809999999999999,588.7200000000087,277.2894253183943
1290,2023-07-13,NTPC,1230.0,1235.05,1230.0,1235.05,0.411,0.0,0.411,0.411,0.0,0.0,13,7,2023,0.01,29.9,0.4009999999999999,589.1210000000086,278.40135591392107
1291,2023-07-14,NTPC,187.95,188.35,184.75,187.45,0.213,-1.703,-0.266,1.703,0.213,0.213,14,7,2023,0.01,29.9,-0.02,589.1010000000086,278.3456756427383
1292,2023-07-14,NTPC,1218.39,1218.39,1218.39,1218.39,0.0,0.0,0.0,0.0,0.0,0.0,14,7,2023,0.01,29.9,-0.01,589.0910000000086,278.317841075174
1293,2023-07-14,NTPC,1339.0,1339.0,1339.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,2023,0.01,29.9,-0.01,589.0810000000087,278.2900092910665
1294,2023-07-14,NTPC,10.37,10.38,10.35,10.36,0.096,-0.193,-0.096,0.193,0.096,0.096,14,7,2023,0.01,29.9,-0.02,589.0610000000087,278.2343512892083
1295,2023-07-17,NTPC,188.45,188.95,185.8,186.5,0.265,-1.406,-1.035,1.406,0.265,0.265,17,7,2023,0.01,29.9,-0.02,589.0410000000087,278.1787044189505
1296,2023-07-17,NTPC,1060.0,1060.0,1053.25,1053.25,0.0,-0.637,-0.637,0.637,0.0,0.0,17,7,2023,0.01,29.9,0.627,589.6680000000086,279.9228848956573
1297,2023-07-17,NTPC,1317.0,1345.0,1317.0,1340.44,2.126,0.0,1.78,2.126,0.0,0.0,17,7,2023,0.01,29.9,1.77,591.4380000000086,284.8775199583105
1298,2023-07-17,NTPC,10.36,10.38,10.34,10.36,0.193,-0.193,0.0,0.193,0.193,0.193,17,7,2023,0.01,29.9,-0.02,591.4180000000086,284.8205444543188
1299,2023-07-17,NTPC,1225.1,1225.1,1225.0,1225.0,0.0,-0.008,-0.008,0.008,0.0,0.0,17,7,2023,0.01,29.9,-0.002,591.4160000000087,284.8148480434297
1300,2023-07-17,NTPC,1099.37,1099.39,1099.34,1099.34,0.002,-0.003,-0.003,0.003,0.002,0.002,17,7,2023,0.01,29.9,-0.007,591.4090000000087,284.79491100406665
1301,2023-07-17,NTPC,1163.65,1164.12,1163.65,1164.12,0.04,0.0,0.04,0.04,0.0,0.0,17,7,2023,0.01,29.9,0.03,591.4390000000087,284.8803494773679
1302,2023-07-17,NTPC,1231.1,1231.1,1231.1,1231.1,0.0,0.0,0.0,0.0,0.0,0.0,17,7,2023,0.01,29.9,-0.01,591.4290000000087,284.85186144242016
1303,2023-07-18,NTPC,187.0,189.15,186.3,187.35,1.15,-0.374,0.187,1.15,0.374,0.374,18,7,2023,0.01,29.9,-0.02,591.4090000000087,284.79489107013165
1304,2023-07-18,NTPC,1056.01,1056.01,1056.01,1056.01,0.0,0.0,0.0,0.0,0.0,0.0,18,7,2023,0.01,29.9,-0.01,591.3990000000088,284.76641158102467
1305,2023-07-18,NTPC,1218.99,1218.99,1218.49,1218.49,0.0,-0.041,-0.041,0.041,0.0,0.0,18,7,2023,0.01,29.9,0.031,591.4300000000087,284.8546891686148
1306,2023-07-18,NTPC,1345.0,1345.0,1326.26,1336.82,0.0,-1.393,-0.608,1.393,0.0,0.0,18,7,2023,0.01,29.9,0.598,592.0280000000087,286.55812020984314
1307,2023-07-18,NTPC,10.36,10.38,10.35,10.36,0.193,-0.097,0.0,0.193,0.097,0.097,18,7,2023,0.01,29.9,-0.02,592.0080000000087,286.50080858580117
1308,2023-07-19,NTPC,191.0,196.6,190.2,192.55,2.932,-0.419,0.812,2.932,0.419,0.419,19,7,2023,0.01,29.9,-0.02,591.9880000000087,286.44350842408403
1309,2023-07-19,NTPC,1058.05,1058.05,1058.05,1058.05,0.0,0.0,0.0,0.0,0.0,0.0,19,7,2023,0.01,29.9,-0.01,591.9780000000087,286.41486407324163
1310,2023-07-19,NTPC,1337.0,1337.1,1337.0,1337.01,0.007,0.0,0.001,0.007,0.0,0.0,19,7,2023,0.01,29.9,-0.009,591.9690000000087,286.389086735475
1311,2023-07-19,NTPC,10.38,10.38,10.34,10.35,0.0,-0.385,-0.289,0.385,0.0,0.0,19,7,2023,0.01,29.9,0.2789999999999999,592.2480000000087,287.188112287467
1312,2023-07-19,NTPC,1099.99,1099.99,1080.61,1080.79,0.0,-1.762,-1.745,1.762,0.0,0.0,19,7,2023,0.01,29.9,1.735,593.9830000000087,292.17082603565456
1313,2023-07-20,NTPC,192.7,194.25,191.85,192.9,0.804,-0.441,0.104,0.804,0.441,0.441,20,7,2023,0.01,29.9,-0.02,593.9630000000087,292.1123918704474
1314,2023-07-20,NTPC,1056.15,1063.99,1056.05,1062.67,0.742,-0.009,0.617,0.742,0.009,0.009,20,7,2023,0.01,29.9,0.607,594.5700000000087,293.88551408910104
1315,2023-07-20,NTPC,1321.5,1326.75,1320.0,1326.75,0.397,-0.114,0.397,0.397,0.114,0.114,20,7,2023,0.01,29.9,-0.02,594.5500000000087,293.8267369862832
1316,2023-07-20,NTPC,10.35,10.38,10.33,10.37,0.29,-0.193,0.193,0.29,0.193,0.193,20,7,2023,0.01,29.9,-0.02,594.5300000000087,293.76797163888597
1317,2023-07-20,NTPC,1087.0,1092.55,1087.0,1090.0,0.511,0.0,0.276,0.511,0.0,0.0,20,7,2023,0.01,29.9,0.266,594.7960000000087,294.5493944434454
1318,2023-07-20,NTPC,1166.13,1166.13,1166.13,1166.13,0.0,0.0,0.0,0.0,0.0,0.0,20,7,2023,0.01,29.9,-0.01,594.7860000000087,294.51993950400106
1319,2023-07-21,NTPC,192.8,196.35,192.1,195.1,1.841,-0.363,1.193,1.841,0.363,0.363,21,7,2023,0.01,29.9,-0.02,594.7660000000087,294.46103551610025
1320,2023-07-21,NTPC,1062.04,1062.04,1062.04,1062.04,0.0,0.0,0.0,0.0,0.0,0.0,21,7,2023,0.01,29.9,-0.01,594.7560000000087,294.43158941254865
1321,2023-07-21,NTPC,1056.6,1056.6,1056.6,1056.6,0.0,0.0,0.0,0.0,0.0,0.0,21,7,2023,0.01,29.9,-0.01,594.7460000000087,294.4021462536074
1322,2023-07-21,NTPC,1331.0,1331.0,1328.1,1329.02,0.0,-0.218,-0.149,0.218,0.0,0.0,21,7,2023,0.01,29.9,0.1389999999999999,594.8850000000087,294.8113652368999
1323,2023-07-21,NTPC,10.37,10.37,10.34,10.36,0.0,-0.289,-0.096,0.289,0.0,0.0,21,7,2023,0.01,29.9,0.086,594.9710000000088,295.06490301100365
1324,2023-07-21,NTPC,1090.0,1090.0,1090.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,21,7,2023,0.01,29.9,-0.01,594.9610000000088,295.03539652070253
1325,2023-07-21,NTPC,1170.0,1170.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,21,7,2023,0.01,29.9,-0.01,594.9510000000088,295.00589298105047
1326,2023-07-21,NTPC,1250.0,1250.02,1250.0,1250.0,0.002,0.0,0.0,0.002,0.0,0.0,21,7,2023,0.01,29.9,-0.01,594.9410000000088,294.97639239175237
1327,2023-07-24,NTPC,195.5,197.0,192.95,195.9,0.767,-1.304,0.205,1.304,0.767,0.767,24,7,2023,0.01,29.9,-0.02,594.9210000000088,294.91739711327403
1328,2023-07-24,NTPC,1058.01,1058.01,1058.01,1058.01,0.0,0.0,0.0,0.0,0.0,0.0,24,7,2023,0.01,29.9,-0.01,594.9110000000088,294.8879053735627
1329,2023-07-24,NTPC,1224.99,1224.99,1224.99,1224.99,0.0,0.0,0.0,0.0,0.0,0.0,24,7,2023,0.01,29.9,-0.01,594.9010000000088,294.85841658302536
1330,2023-07-24,NTPC,1335.0,1335.0,1335.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7,2023,0.01,29.9,-0.01,594.8910000000088,294.82893074136706
1331,2023-07-24,NTPC,10.34,10.36,10.34,10.36,0.193,0.0,0.193,0.193,0.0,0.0,24,7,2023,0.01,29.9,0.183,595.0740000000088,295.36846768462374
1332,2023-07-24,NTPC,1185.0,1185.0,1175.0,1175.0,0.0,-0.844,-0.844,0.844,0.0,0.0,24,7,2023,0.01,29.9,0.834,595.9080000000088,297.8318407051135
1333,2023-07-24,NTPC,1274.99,1274.99,1250.0,1250.0,0.0,-1.96,-1.96,1.96,0.0,0.0,24,7,2023,0.01,29.9,1.95,597.8580000000088,303.6395615988632
1334,2023-07-25,NTPC,196.5,201.35,195.9,200.65,2.468,-0.305,2.112,2.468,0.305,0.305,25,7,2023,0.01,29.9,-0.02,597.8380000000088,303.5788336865435
1335,2023-07-25,NTPC,1328.0,1328.0,1327.0,1328.0,0.0,-0.075,0.0,0.075,0.0,0.0,25,7,2023,0.01,29.9,-0.01,597.8280000000088,303.5484758031748
1336,2023-07-25,NTPC,10.36,10.37,10.34,10.35,0.097,-0.193,-0.097,0.193,0.097,0.097,25,7,2023,0.01,29.9,-0.02,597.8080000000089,303.48776610801417
1337,2023-07-25,NTPC,1250.0,1250.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,25,7,2023,0.01,29.9,-0.01,597.7980000000089,303.45741733140335
1338,2023-07-26,NTPC,201.5,202.15,200.0,201.6,0.323,-0.744,0.05,0.744,0.323,0.323,26,7,2023,0.01,29.9,-0.02,597.7780000000089,303.3967258479371
1339,2023-07-26,NTPC,1062.0,1062.0,1062.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7,2023,0.01,29.9,-0.01,597.7680000000089,303.3663861753523
1340,2023-07-26,NTPC,1250.0,1250.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7,2023,0.01,29.9,-0.01,597.7580000000089,303.3360495367348
1341,2023-07-26,NTPC,1330.0,1330.0,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7,2023,0.01,29.9,-0.01,597.7480000000089,303.3057159317811
1342,2023-07-26,NTPC,10.35,10.37,10.31,10.36,0.193,-0.386,0.097,0.386,0.193,0.193,26,7,2023,0.01,29.9,-0.02,597.7280000000089,303.24505478859476
1343,2023-07-26,NTPC,1255.0,1255.0,1235.0,1235.0,0.0,-1.594,-1.594,1.594,0.0,0.0,26,7,2023,0.01,29.9,1.584,599.3120000000089,308.0484564564461
1344,2023-07-26,NTPC,1109.0,1110.0,1109.0,1110.0,0.09,0.0,0.09,0.09,0.0,0.0,26,7,2023,0.01,29.9,0.08,599.3920000000089,308.2948952216112
